83737,ITCH,4851,NOTCH1,Pos
59067,IL21,50615,IL21R,Pos
9814,SFI1,22919,MAPRE1,Phy
6500,SKP1,79791,FBXO31,Phy
3791,KDR,8503,PIK3R3,Pos
408,ARRB1,5595,MAPK3,Pos
8626,TP63,6361,CCL17,Pos
147,ADRA1B,1906,EDN1,Phy
3952,LEP,5562,PRKAA1,Pos
3065,HDAC1,8349,HIST2H2BE,Pos
2357,FPR1,3684,ITGAM,Pos
2885,GRB2,54923,LIME1,Phy
1487,CTBP1,51176,LEF1,Phy
27006,FGF22,3480,IGF1R,Pos
1017,CDK2,25847,ANAPC13,Neg
8454,CUL1,898,CCNE1,Pos
3932,LCK,3190,HNRNPK,Pos
29895,MYLPF,646048,LOC646048,Pos
5932,RBBP8,10111,RAD50,Phy
2965,GTF2H1,6875,TAF4B,Phy
1487,CTBP1,3516,RBPJ,Neg
7532,YWHAG,4486,MST1R,Phy
55824,PAG1,3932,LCK,Neg
5906,RAP1A,1499,CTNNB1,Pos
5710,PSMD4,5706,PSMC6,Phy
129401,NUP35,2646,GCKR,Pos
7040,TGFB1,1277,COL1A1,Pos
8086,AAAS,6634,SNRPD3,Pos
7132,TNFRSF1A,55512,SMPD3,Pos
1454,CSNK1E,1778,DYNC1H1,Phy
4659,PPP1R12A,4636,MYL5,Pos
4851,NOTCH1,2548,GAA,Neg
10935,PRDX3,5455,POU3F3,Pos
9702,CEP57,5116,PCNT,Phy
657,BMPR1A,7535,ZAP70,Pos
1616,DAXX,4217,MAP3K5,Phy
8536,CAMK1,4208,MEF2C,Pos
5908,RAP1B,3676,ITGA4,Pos
90993,CREB3L1,4286,MITF,Pos
1500,CTNND1,4248,MGAT3,Pos
2534,FYN,3059,HCLS1,Pos
10451,VAV3,9846,GAB2,Phy
3065,HDAC1,166,AES,Pos
54820,NDE1,80184,CEP290,Phy
9631,NUP155,2645,GCK,Pos
84254,CAMKK1,3141,HLCS,Pos
1399,CRKL,1796,DOK1,Phy
9883,POM121,51692,CPSF3,Pos
5111,PCNA,898,CCNE1,Phy
4217,MAP3K5,356,FASLG,Phy
3480,IGF1R,5296,PIK3R2,Pos
2735,GLI1,9566,HPCX,Neg
4927,NUP88,6633,SNRPD2,Pos
10163,WASF2,60,ACTB,Pos
2071,ERCC3,2957,GTF2A1,Phy
23493,HEY2,93649,MYOCD,Neg
5617,PRL,5618,PRLR,Phy
5340,PLG,2151,F2RL2,Pos
5708,PSMD2,5700,PSMC1,Phy
5610,EIF2AK2,7157,TP53,Pos
4804,NGFR,5602,MAPK10,Pos
2178,FANCE,2189,FANCG,Phy
51377,UCHL5,5702,PSMC3,Phy
3560,IL2RB,3559,IL2RA,Pos
7161,TP73,3556,IL1RAP,Pos
5567,PRKACB,6608,SMO,Neg
3845,KRAS,9459,ARHGEF6,Pos
8550,MAPKAPK5,10856,RUVBL2,Pos
8737,RIPK1,8797,TNFRSF10A,Phy
5721,PSME2,5718,PSMD12,Phy
959,CD40LG,4214,MAP3K1,Pos
3479,IGF1,3791,KDR,Pos
6258,RXRG,6258,RXRG,Phy
2260,FGFR1,3265,HRAS,Pos
5682,PSMA1,5702,PSMC3,Phy
1759,DNM1,832,CAPZB,Phy
2353,FOS,6667,SP1,Phy
3912,LAMB1,207,AKT1,Pos
7048,TGFBR2,1398,CRK,Pos
2534,FYN,6773,STAT2,Pos
5688,PSMA7,9978,RBX1,Pos
7042,TGFB2,6464,SHC1,Pos
10870,HCST,3937,LCP2,Pos
1457,CSNK2A1,409,ARRB2,Pos
5777,PTPN6,3601,IL15RA,Neg
6469,SHH,5604,MAP2K1,Pos
5595,MAPK3,1019,CDK4,Pos
51035,UBXN1,29882,ANAPC2,Pos
9883,POM121,11218,DDX20,Pos
8874,ARHGEF7,2017,CTTN,Pos
6198,RPS6KB1,3141,HLCS,Pos
1387,CREBBP,2033,EP300,Phy
2059,EPS8,6654,SOS1,Phy
695,BTK,6196,RPS6KA2,Pos
3458,IFNG,8764,TNFRSF14,Pos
3725,JUN,4609,MYC,Neg
29945,ANAPC4,650621,LOC650621,Pos
2100,ESR2,2099,ESR1,Neg
7324,UBE2E1,996,CDC27,Phy
51035,UBXN1,5692,PSMB4,Phy
1982,EIF4G2,8661,EIF3A,Phy
4927,NUP88,6632,SNRPD1,Pos
1021,CDK6,6601,SMARCC2,Pos
51377,UCHL5,6921,TCEB1,Pos
51035,UBXN1,5713,PSMD7,Phy
154,ADRB2,9266,CYTH2,Pos
5720,PSME1,9690,UBE3C,Phy
5584,PRKCI,56957,OTUD7B,Pos
4296,MAP3K11,5608,MAP2K6,Pos
29945,ANAPC4,983,CDK1,Neg
9662,CEP135,5577,PRKAR2B,Phy
9655,SOCS5,1271,CNTFR,Neg
1536,CYBB,50508,NOX3,Phy
10603,SH2B2,6654,SOS1,Phy
197131,UBR1,5694,PSMB6,Phy
5706,PSMC6,29945,ANAPC4,Pos
3563,IL3RA,6776,STAT5A,Pos
5601,MAPK9,572,BAD,Pos
5710,PSMD4,7321,UBE2D1,Pos
93408,MYL10,646048,LOC646048,Pos
5705,PSMC5,8697,CDC23,Pos
51433,ANAPC5,996,CDC27,Pos
7422,VEGFA,9564,BCAR1,Pos
1069,CETN2,10382,TUBB4,Phy
177,AGER,6663,SOX10,Pos
1781,DYNC1I2,8481,OFD1,Phy
3932,LCK,25,ABL1,Pos
2263,FGFR2,4776,NFATC4,Pos
2735,GLI1,7471,WNT1,Pos
5687,PSMA6,6921,TCEB1,Pos
8074,FGF23,5594,MAPK1,Pos
5705,PSMC5,51343,FZR1,Pos
11047,ADRM1,5713,PSMD7,Phy
5715,PSMD9,11065,UBE2C,Pos
53944,CSNK1G1,7534,YWHAZ,Pos
7048,TGFBR2,4092,SMAD7,Pos
890,CCNA2,1869,E2F1,Pos
2770,GNAI1,5595,MAPK3,Pos
867,CBL,3575,IL7R,Neg
3909,LAMA3,3655,ITGA6,Pos
6416,MAP2K4,9406,ZRANB2,Pos
3551,IKBKB,4790,NFKB1,Neg
2151,F2RL2,50855,PARD6A,Phy
10681,GNB5,54331,GNG2,Phy
5578,PRKCA,5337,PLD1,Pos
23511,NUP188,10762,NUP50,Phy
3565,IL4,1440,CSF3,Pos
1956,EGFR,5921,RASA1,Phy
25,ABL1,5829,PXN,Pos
5159,PDGFRB,10603,SH2B2,Pos
2792,GNGT1,5606,MAP2K3,Pos
57498,KIDINS220,4922,NTS,Neg
10097,ACTR2,10109,ARPC2,Phy
5159,PDGFRB,9112,MTA1,Pos
5714,PSMD8,7324,UBE2E1,Pos
701,BUB1B,11065,UBE2C,Phy
7048,TGFBR2,3306,HSPA2,Pos
5566,PRKACA,5894,RAF1,Pos
1487,CTBP1,4089,SMAD4,Phy
8655,DYNLL1,9738,CP110,Phy
55755,CDK5RAP2,22919,MAPRE1,Phy
5728,PTEN,7011,TEP1,Neg
5970,RELA,4023,LPL,Neg
3908,LAMA2,3685,ITGAV,Pos
207,AKT1,5209,PFKFB3,Pos
5469,MED1,6256,RXRA,Phy
996,CDC27,11065,UBE2C,Pos
5048,PAFAH1B1,55755,CDK5RAP2,Phy
11064,CEP110,22897,CEP164,Phy
11073,TOPBP1,7027,TFDP1,Phy
8976,WASL,646821,LOC646821,Pos
7319,UBE2A,1487,CTBP1,Pos
5753,PTK6,7514,XPO1,Pos
4619,MYH1,4607,MYBPC3,Phy
4855,NOTCH4,84441,MAML2,Phy
284,ANGPT1,3082,HGF,Pos
10076,PTPRU,6772,STAT1,Neg
1440,CSF3,3934,LCN2,Pos
5682,PSMA1,11065,UBE2C,Pos
7048,TGFBR2,8668,EIF3I,Pos
8900,CCNA1,1870,E2F2,Neg
23564,DDAH2,8081,AD5,Pos
10011,SRA1,3295,HSD17B4,Pos
1909,EDNRA,1950,EGF,Pos
983,CDK1,10382,TUBB4,Phy
3910,LAMA4,5621,PRNP,Pos
5880,RAC2,10787,NCKAP1,Neg
5594,MAPK1,27306,HPGDS,Pos
9734,HDAC9,166,AES,Neg
149233,IL23R,6776,STAT5A,Pos
2064,ERBB2,2886,GRB7,Phy
8976,WASL,6188,RPS3,Pos
9630,GNA14,54331,GNG2,Phy
1020,CDK5,7054,TH,Pos
891,CCNB1,26271,FBXO5,Pos
6346,CCL1,1237,CCR8,Pos
5335,PLCG1,1605,DAG1,Pos
4851,NOTCH1,8650,NUMB,Phy
7450,VWF,3676,ITGA4,Pos
6500,SKP1,8841,HDAC3,Pos
57697,FANCM,91442,C19orf40,Phy
6364,CCL20,1237,CCR8,Pos
2071,ERCC3,6908,TBP,Pos
1499,CTNNB1,7314,UBB,Phy
1813,DRD2,2775,GNAO1,Pos
6776,STAT5A,9655,SOCS5,Pos
6857,SYT1,773,CACNA1A,Phy
3315,HSPB1,9978,RBX1,Pos
3728,JUP,7408,VASP,Pos
581,BAX,598,BCL2L1,Phy
2241,FER,1500,CTNND1,Neg
7161,TP73,100,ADA,Pos
3845,KRAS,7531,YWHAE,Pos
3655,ITGA6,1445,CSK,Pos
2256,FGF11,53358,SHC3,Phy
1956,EGFR,6777,STAT5B,Pos
3576,IL8,3579,CXCR2,Pos
23225,NUP210,3065,HDAC1,Pos
894,CCND2,1870,E2F2,Neg
6300,MAPK12,8986,RPS6KA4,Pos
1398,CRK,1399,CRKL,Phy
331,XIAP,6885,MAP3K7,Phy
1956,EGFR,3856,KRT8,Phy
2782,GNB1,7984,ARHGEF5,Pos
1385,CREB1,4846,NOS3,Pos
5588,PRKCQ,5777,PTPN6,Pos
6955,TRA@,5588,PRKCQ,Pos
5595,MAPK3,3082,HGF,Neg
8717,TRADD,1147,CHUK,Pos
2885,GRB2,3688,ITGB1,Phy
695,BTK,9183,ZW10,Pos
5783,PTPN13,4792,NFKBIA,Neg
29924,EPN1,29924,EPN1,Pos
22981,NINL,55722,CEP72,Phy
3611,ILK,5170,PDPK1,Pos
2782,GNB1,917,CD3G,Neg
3055,HCK,7535,ZAP70,Phy
8822,FGF17,2264,FGFR4,Pos
1029,CDKN2A,1019,CDK4,Neg
983,CDK1,5518,PPP2R1A,Phy
5595,MAPK3,387,RHOA,Pos
2932,GSK3B,1499,CTNNB1,Phy
5698,PSMB9,996,CDC27,Pos
3655,ITGA6,5829,PXN,Phy
4957,ODF2,22994,AZI1,Phy
6772,STAT1,5292,PIM1,Pos
5578,PRKCA,4023,LPL,Neg
55742,PARVA,60,ACTB,Phy
1129,CHRM2,2775,GNAO1,Pos
5164,PDK2,50818,PKC,Pos
9611,NCOR1,9734,HDAC9,Phy
2261,FGFR3,9965,FGF19,Phy
7804,LRP8,7804,LRP8,Neg
5300,PIN1,7529,YWHAB,Neg
6934,TCF7L2,10642,IGF2BP1,Pos
5719,PSMD13,11065,UBE2C,Pos
5347,PLK1,660,BMX,Pos
7525,YES1,2042,EPHA3,Neg
6714,SRC,4690,NCK1,Pos
5330,PLCB2,5535,PPP3R2,Phy
5717,PSMD11,29882,ANAPC2,Pos
6877,TAF5,2957,GTF2A1,Phy
4928,NUP98,6633,SNRPD2,Pos
8823,FGF16,5594,MAPK1,Pos
5581,PRKCE,3691,ITGB4,Pos
9690,UBE3C,122706,PSMB11,Phy
6257,RXRB,6257,RXRB,Phy
613,BCR,974,CD79B,Phy
6387,CXCL12,5295,PIK3R1,Pos
10094,ARPC3,10096,ACTR3,Phy
9861,PSMD6,9690,UBE3C,Phy
5717,PSMD11,9491,PSMF1,Phy
7029,TFDP2,990,CDC6,Pos
23165,NUP205,10250,SRRM1,Pos
2688,GH1,6464,SHC1,Pos
2185,PTK2B,2825,GPR1,Pos
843,CASP10,1981,EIF4G1,Pos
4089,SMAD4,5076,PAX2,Phy
999,CDH1,8394,PIP5K1A,Pos
1871,E2F3,6688,SPI1,Neg
1499,CTNNB1,1857,DVL3,Phy
25,ABL1,10163,WASF2,Pos
3123,HLA-DRB1,5777,PTPN6,Pos
7532,YWHAG,2308,FOXO1,Phy
207,AKT1,5295,PIK3R1,Phy
2889,RAPGEF1,5781,PTPN11,Phy
5717,PSMD11,5706,PSMC6,Phy
1390,CREM,4775,NFATC3,Phy
2959,GTF2B,2971,GTF3A,Phy
5290,PIK3CA,1432,MAPK14,Pos
28996,HIPK2,4193,MDM2,Pos
156,ADRBK1,326106,TUBBP3,Pos
2885,GRB2,1796,DOK1,Pos
22897,CEP164,121441,NEDD1,Phy
11047,ADRM1,5706,PSMC6,Phy
652799,LOC652799,3845,KRAS,Pos
2737,GLI3,89780,WNT3A,Pos
51386,EIF3L,8668,EIF3I,Phy
51561,IL23A,242,ALOX12B,Pos
1399,CRKL,8503,PIK3R3,Pos
9133,CCNB2,9748,SLK,Pos
5921,RASA1,4893,NRAS,Neg
7852,CXCR4,2782,GNB1,Pos
1843,DUSP1,3091,HIF1A,Pos
2475,MTOR,808,CALM3,Pos
4775,NFATC3,1437,CSF2,Pos
3516,RBPJ,3280,HES1,Pos
8717,TRADD,4790,NFKB1,Pos
801,CALM1,23236,PLCB1,Pos
391,RHOG,5879,RAC1,Pos
4633,MYL2,646821,LOC646821,Pos
2048,EPHB2,3932,LCK,Pos
11069,RAPGEF4,5908,RAP1B,Pos
5743,PTGS2,1009,CDH11,Pos
84254,CAMKK1,23589,CARHSP1,Pos
10891,PPARGC1A,335,APOA1,Pos
3084,NRG1,3717,JAK2,Pos
7297,TYK2,3554,IL1R1,Pos
28996,HIPK2,51701,NLK,Pos
3458,IFNG,3606,IL18,Pos
7124,TNF,5337,PLD1,Pos
7410,VAV2,8651,SOCS1,Phy
4751,NEK2,95681,TSGA14,Phy
7450,VWF,5594,MAPK1,Pos
1454,CSNK1E,5566,PRKACA,Phy
5692,PSMB4,5702,PSMC3,Phy
5241,PGR,5602,MAPK10,Pos
7337,UBE3A,5695,PSMB7,Phy
7297,TYK2,916,CD3E,Pos
207,AKT1,8479,HIRIP3,Pos
29760,BLNK,2885,GRB2,Pos
5582,PRKCG,5914,RARA,Pos
353500,BMP8A,659,BMPR2,Pos
6667,SP1,4023,LPL,Neg
55740,ENAH,10092,ARPC5,Pos
5719,PSMD13,5887,RAD23B,Phy
83729,INHBE,7040,TGFB1,Neg
5567,PRKACB,2736,GLI2,Neg
5296,PIK3R2,7294,TXK,Pos
8567,MADD,841,CASP8,Pos
4792,NFKBIA,3605,IL17A,Pos
5719,PSMD13,64682,ANAPC1,Pos
6348,CCL3,1233,CCR4,Pos
5714,PSMD8,64682,ANAPC1,Pos
835,CASP2,836,CASP3,Pos
9610,RIN1,3265,HRAS,Neg
4609,MYC,1021,CDK6,Pos
5883,RAD9A,472,ATM,Pos
1437,CSF2,6383,SDC2,Phy
3040,HBA2,7314,UBB,Phy
10681,GNB5,5295,PIK3R1,Pos
5584,PRKCI,8517,IKBKG,Pos
5515,PPP2CA,4739,NEDD9,Neg
55215,FANCI,80233,C17orf70,Pos
22808,MRAS,5295,PIK3R1,Pos
22995,CEP152,1778,DYNC1H1,Phy
25942,SIN3A,7015,TERT,Neg
355,FAS,3551,IKBKB,Pos
22995,CEP152,10540,DCTN2,Phy
7846,TUBA1A,9662,CEP135,Phy
1493,CTLA4,5054,SERPINE1,Pos
6934,TCF7L2,8061,FOSL1,Pos
3565,IL4,4049,LTA,Pos
10746,MAP3K2,4790,NFKB1,Pos
7337,UBE3A,10197,PSME3,Phy
3170,FOXA2,5105,PCK1,Pos
367,AR,5452,POU2F2,Phy
9344,TAOK2,5608,MAP2K6,Pos
823,CAPN1,6712,SPTBN2,Neg
109,ADCY3,5567,PRKACB,Pos
57172,CAMK1G,5879,RAC1,Pos
5613,PRKX,1499,CTNNB1,Pos
5747,PTK2,25759,SHC2,Pos
5567,PRKACB,572,BAD,Pos
3678,ITGA5,284,ANGPT1,Phy
4093,SMAD9,3399,ID3,Pos
6776,STAT5A,4049,LTA,Pos
5710,PSMD4,5720,PSME1,Phy
5694,PSMB6,5695,PSMB7,Phy
5696,PSMB8,9978,RBX1,Pos
2775,GNAO1,5331,PLCB3,Pos
1499,CTNNB1,3728,JUP,Phy
10094,ARPC3,646821,LOC646821,Phy
5788,PTPRC,920,CD4,Pos
2516,NR5A1,6934,TCF7L2,Pos
3910,LAMA4,2017,CTTN,Pos
3725,JUN,3091,HIF1A,Phy
6464,SHC1,8822,FGF17,Phy
4915,NTRK2,2549,GAB1,Pos
1488,CTBP2,6934,TCF7L2,Neg
1021,CDK6,7027,TFDP1,Neg
22995,CEP152,7840,ALMS1,Phy
6093,ROCK1,5962,RDX,Pos
6850,SYK,4067,LYN,Phy
1869,E2F1,6502,SKP2,Phy
23636,NUP62,7514,XPO1,Pos
3690,ITGB3,387,RHOA,Phy
3586,IL10,958,CD40,Neg
5170,PDPK1,660,BMX,Pos
6387,CXCL12,2792,GNGT1,Pos
5716,PSMD10,4193,MDM2,Neg
6382,SDC1,5594,MAPK1,Pos
367,AR,672,BRCA1,Phy
578,BAK1,598,BCL2L1,Pos
28514,DLL1,4851,NOTCH1,Phy
2099,ESR1,3725,JUN,Pos
646821,LOC646821,81873,ARPC5L,Phy
650,BMP2,5228,PGF,Pos
9423,NTN1,387,RHOA,Pos
23118,MAP3K7IP2,3654,IRAK1,Phy
1956,EGFR,3572,IL6ST,Pos
7189,TRAF6,1147,CHUK,Pos
2968,GTF2H4,6872,TAF1,Pos
7277,TUBA4A,867,CBL,Phy
207,AKT1,8202,NCOA3,Pos
7525,YES1,9815,GIT2,Pos
4067,LYN,9103,FCGR2C,Pos
2932,GSK3B,8321,FZD1,Pos
5747,PTK2,7070,THY1,Phy
1975,EIF4B,1981,EIF4G1,Pos
8086,AAAS,29894,CPSF1,Pos
8550,MAPKAPK5,4193,MDM2,Pos
5685,PSMA4,5692,PSMB4,Phy
23162,MAPK8IP3,4296,MAP3K11,Phy
7334,UBE2N,6885,MAP3K7,Neg
5781,PTPN11,5595,MAPK3,Pos
1277,COL1A1,89,ACTN3,Phy
2335,FN1,3606,IL18,Pos
80254,CEP63,11064,CEP110,Phy
3290,HSD11B1,4318,MMP9,Pos
5595,MAPK3,8204,NRIP1,Pos
8767,RIPK2,1398,CRK,Pos
51564,HDAC7,8841,HDAC3,Phy
83737,ITCH,9146,HGS,Pos
5717,PSMD11,5720,PSME1,Phy
64750,SMURF2,7046,TGFBR1,Phy
392,ARHGAP1,11113,CIT,Pos
9612,NCOR2,11317,RBPJL,Neg
10401,PIAS3,6777,STAT5B,Neg
9149,DYRK1B,2274,FHL2,Pos
8038,ADAM12,3688,ITGB1,Pos
5879,RAC1,6709,SPTAN1,Pos
7040,TGFB1,7043,TGFB3,Neg
1536,CYBB,1432,MAPK14,Pos
3554,IL1R1,3656,IRAK2,Phy
6197,RPS6KA3,2099,ESR1,Pos
1236,CCR7,408,ARRB1,Phy
10672,GNA13,389,RHOC,Pos
382,ARF6,5879,RAC1,Pos
5347,PLK1,7124,TNF,Neg
5879,RAC1,1432,MAPK14,Pos
3685,ITGAV,88,ACTN2,Phy
3708,ITPR1,5335,PLCG1,Phy
2962,GTF2F1,2965,GTF2H1,Phy
207,AKT1,8522,GAS7,Pos
9985,REC8,9126,SMC3,Phy
3693,ITGB5,6850,SYK,Phy
367,AR,9611,NCOR1,Pos
1956,EGFR,1956,EGFR,Pos
5970,RELA,7314,UBB,Phy
5879,RAC1,5155,PDGFB,Neg
5170,PDPK1,8517,IKBKG,Pos
3091,HIF1A,7043,TGFB3,Pos
2971,GTF3A,5430,POLR2A,Phy
835,CASP2,4001,LMNB1,Neg
5579,PRKCB,2002,ELK1,Pos
2185,PTK2B,6647,SOD1,Pos
9734,HDAC9,8370,HIST2H4A,Pos
3679,ITGA7,1399,CRKL,Pos
3688,ITGB1,7414,VCL,Phy
5578,PRKCA,7408,VASP,Pos
10142,AKAP9,5528,PPP2R5D,Phy
3725,JUN,7042,TGFB2,Pos
207,AKT1,177,AGER,Pos
5048,PAFAH1B1,10733,PLK4,Phy
10552,ARPC1A,71,ACTG1,Phy
7297,TYK2,3594,IL12RB1,Phy
10524,KAT5,4830,NME1,Pos
1869,E2F1,1432,MAPK14,Pos
367,AR,2781,GNAZ,Pos
5747,PTK2,1969,EPHA2,Pos
2048,EPHB2,5058,PAK1,Pos
701,BUB1B,51433,ANAPC5,Neg
959,CD40LG,6776,STAT5A,Pos
5515,PPP2CA,1072,CFL1,Neg
10870,HCST,8503,PIK3R3,Pos
51035,UBXN1,6622,SNCA,Neg
22954,TRIM32,57477,SHROOM4,Phy
10319,LAMC3,3693,ITGB5,Pos
1906,EDN1,3576,IL8,Pos
5686,PSMA5,8881,CDC16,Pos
1454,CSNK1E,5048,PAFAH1B1,Phy
3725,JUN,23462,HEY1,Pos
122706,PSMB11,9690,UBE3C,Phy
1855,DVL1,815,CAMK2A,Phy
9351,SLC9A3R2,5295,PIK3R1,Neg
4067,LYN,5578,PRKCA,Pos
3717,JAK2,3667,IRS1,Pos
207,AKT1,4293,MAP3K9,Pos
51371,POMP,5716,PSMD10,Phy
203068,TUBB,8481,OFD1,Phy
6622,SNCA,5696,PSMB8,Neg
6927,HNF1A,4792,NFKBIA,Pos
5683,PSMA2,51529,ANAPC11,Pos
2099,ESR1,57504,MTA3,Pos
6118,RPA2,545,ATR,Phy
1871,E2F3,6908,TBP,Neg
207,AKT1,6009,RHEB,Pos
4800,NFYA,4802,NFYC,Phy
3611,ILK,10000,AKT3,Pos
1386,ATF2,598,BCL2L1,Pos
5770,PTPN1,5290,PIK3CA,Neg
22897,CEP164,8636,SSNA1,Phy
2268,FGR,5291,PIK3CB,Pos
8517,IKBKG,8737,RIPK1,Phy
1453,CSNK1D,1778,DYNC1H1,Phy
5970,RELA,4609,MYC,Neg
5689,PSMB1,64682,ANAPC1,Pos
7124,TNF,9235,IL32,Pos
1020,CDK5,322,APBB1,Pos
7532,YWHAG,55142,HAUS2,Phy
5535,PPP3R2,996,CDC27,Pos
4908,NTF3,10818,FRS2,Pos
3091,HIF1A,4088,SMAD3,Phy
388,RHOB,4790,NFKB1,Pos
10401,PIAS3,4088,SMAD3,Pos
5962,RDX,6383,SDC2,Phy
51434,ANAPC7,891,CCNB1,Neg
3913,LAMB2,3655,ITGA6,Pos
89,ACTN3,6709,SPTAN1,Phy
1278,COL1A2,3676,ITGA4,Pos
1128,CHRM1,4283,CXCL9,Pos
7531,YWHAE,4790,NFKB1,Phy
6258,RXRG,336,APOA2,Pos
10818,FRS2,9846,GAB2,Phy
5694,PSMB6,6500,SKP1,Pos
2908,NR3C1,301,ANXA1,Pos
3553,IL1B,5295,PIK3R1,Phy
5711,PSMD5,7337,UBE3A,Phy
2444,FRK,5511,PPP1R8,Pos
2773,GNAI3,5290,PIK3CA,Pos
1495,CTNNA1,23396,PIP5K1C,Pos
1452,CSNK1A1,8313,AXIN2,Phy
5702,PSMC3,7189,TRAF6,Phy
834,CASP1,387,RHOA,Pos
5606,MAP2K3,5599,MAPK8,Pos
29949,IL19,9655,SOCS5,Pos
1956,EGFR,6654,SOS1,Pos
545,ATR,8900,CCNA1,Neg
7157,TP53,1643,DDB2,Pos
7157,TP53,23574,PRG1,Neg
11261,CHP,4772,NFATC1,Pos
9459,ARHGEF6,5880,RAC2,Pos
3586,IL10,1435,CSF1,Pos
8021,NUP214,4116,MAGOH,Pos
657,BMPR1A,23118,MAP3K7IP2,Pos
26281,FGF20,5290,PIK3CA,Pos
11171,STRAP,7046,TGFBR1,Phy
3655,ITGA6,3685,ITGAV,Phy
3665,IRF7,4089,SMAD4,Phy
10782,ZNF274,6272,SORT1,Phy
10383,TUBB2C,7283,TUBG1,Phy
329,BIRC2,356,FASLG,Neg
1454,CSNK1E,5610,EIF2AK2,Pos
650,BMP2,250,ALPP,Pos
5777,PTPN6,7048,TGFBR2,Phy
7277,TUBA4A,55722,CEP72,Phy
2908,NR3C1,6401,SELE,Neg
998,CDC42,2017,CTTN,Pos
8844,KSR1,7533,YWHAH,Pos
3985,LIMK2,11269,DDX19B,Pos
25847,ANAPC13,9232,PTTG1,Neg
2206,MS4A2,2213,FCGR2B,Phy
5701,PSMC2,5705,PSMC5,Phy
6199,RPS6KB2,6194,RPS6,Pos
5599,MAPK8,1844,DUSP2,Pos
2869,GRK5,8853,ASAP2,Pos
57030,SLC17A7,6804,STX1A,Pos
10451,VAV3,3265,HRAS,Pos
3570,IL6R,3572,IL6ST,Phy
2257,FGF12,5290,PIK3CA,Pos
920,CD4,53358,SHC3,Pos
6498,SKIL,8881,CDC16,Phy
891,CCNB1,11065,UBE2C,Pos
1022,CDK7,55796,MBNL3,Pos
5580,PRKCD,6850,SYK,Pos
22995,CEP152,10733,PLK4,Phy
3932,LCK,5600,MAPK11,Pos
8493,PPM1D,1869,E2F1,Pos
8503,PIK3R3,5336,PLCG2,Pos
1991,ELANE,5743,PTGS2,Pos
8021,NUP214,6634,SNRPD3,Pos
5159,PDGFRB,8877,SPHK1,Pos
5747,PTK2,3678,ITGA5,Pos
50807,ASAP1,9185,REPS2,Phy
113,ADCY7,5568,PRKACG,Pos
5595,MAPK3,5300,PIN1,Neg
10298,PAK4,1855,DVL1,Phy
659,BMPR2,177,AGER,Pos
7124,TNF,5663,PSEN1,Pos
10524,KAT5,3329,HSPD1,Pos
5155,PDGFB,8877,SPHK1,Pos
7029,TFDP2,672,BRCA1,Neg
940,CD28,9402,GRAP2,Phy
57521,RPTOR,10891,PPARGC1A,Pos
6521,SLC4A1,4067,LYN,Phy
1019,CDK4,3190,HNRNPK,Pos
3315,HSPB1,7041,TGFB1I1,Phy
51561,IL23A,7297,TYK2,Phy
9320,TRIP12,7321,UBE2D1,Pos
27148,STK36,326,AIRE,Pos
3674,ITGA2B,88,ACTN2,Phy
652799,LOC652799,5291,PIK3CB,Pos
2308,FOXO1,7531,YWHAE,Phy
55845,C3orf10,10092,ARPC5,Pos
7043,TGFB3,7040,TGFB1,Neg
129401,NUP35,9631,NUP155,Phy
4622,MYH4,4636,MYL5,Phy
2261,FGFR3,2549,GAB1,Phy
2781,GNAZ,2782,GNB1,Phy
1026,CDKN1A,983,CDK1,Neg
7042,TGFB2,5528,PPP2R5D,Pos
4790,NFKB1,7042,TGFB2,Pos
5347,PLK1,9088,PKMYT1,Neg
5595,MAPK3,26279,PLA2G2D,Pos
7535,ZAP70,203068,TUBB,Pos
6500,SKP1,4855,NOTCH4,Pos
6908,TBP,7124,TNF,Neg
2247,FGF2,7157,TP53,Neg
56924,PAK6,4193,MDM2,Pos
7042,TGFB2,7049,TGFBR3,Phy
28964,GIT1,5335,PLCG1,Phy
3552,IL1A,7189,TRAF6,Pos
5704,PSMC4,991,CDC20,Pos
7189,TRAF6,4790,NFKB1,Pos
5582,PRKCG,1601,DAB2,Pos
2335,FN1,87,ACTN1,Phy
5175,PECAM1,9564,BCAR1,Pos
5582,PRKCG,7412,VCAM1,Pos
7161,TP73,5054,SERPINE1,Pos
5590,PRKCZ,9112,MTA1,Pos
5708,PSMD2,29882,ANAPC2,Pos
10319,LAMC3,8516,ITGA8,Pos
3976,LIF,3716,JAK1,Pos
6778,STAT6,3123,HLA-DRB1,Pos
7187,TRAF3,958,CD40,Phy
3561,IL2RG,3566,IL4R,Phy
3458,IFNG,6285,S100B,Pos
2057,EPOR,2549,GAB1,Pos
5649,RELN,3676,ITGA4,Pos
8550,MAPKAPK5,387082,SUMO4,Pos
9402,GRAP2,7409,VAV1,Phy
7422,VEGFA,1435,CSF1,Pos
1195,CLK1,7428,VHL,Pos
4915,NTRK2,6014,RIT2,Pos
3320,HSP90AA1,5728,PTEN,Pos
6850,SYK,7430,EZR,Pos
3726,JUNB,9988,DMTF1,Pos
2735,GLI1,7157,TP53,Neg
9212,AURKB,84107,ZIC4,Pos
8454,CUL1,2736,GLI2,Neg
8061,FOSL1,7056,THBD,Pos
5601,MAPK9,7514,XPO1,Pos
3688,ITGB1,5295,PIK3R1,Pos
